id;regione;Longitude;Latitude;Elevation;SiteName;regione2;d_costa
abruzzo_2094;abruzzo;13.79805556;42.5;510;Arsita ;Abruzzo;-0.8104832172393799
abruzzo_2176;abruzzo;13.51805556;42.41972222;1038;Assergi ;Abruzzo;-0.7085843086242676
abruzzo_2168;abruzzo;13.56722222;42.24805556;620;Aterno a Fagnano ;Abruzzo;-0.6783023476600647
abruzzo_2177;abruzzo;13.82972222;42.15638889;248;Aterno Sagittario a Allogg.idr ;Abruzzo;-0.7149685025215149
abruzzo_2274;abruzzo;13.57388889;42.32361111;932;Barisciano ;Abruzzo;-0.7018817067146301
abruzzo_2203;abruzzo;13.67694444;42.19194444;713;Beffi ;Abruzzo;-0.6908298134803772
abruzzo_1999;abruzzo;13.40638889;42.53611111;1392;Campotosto ;Abruzzo;-0.6976927518844604
abruzzo_2280;abruzzo;14.01916667;42.15083333;785;Caramanico meteo ;Abruzzo;-0.7608952522277832
abruzzo_1966;abruzzo;14.25805556;42.09555556;302;Casoli Diga ;Abruzzo;-0.8025025725364685
abruzzo_1112;abruzzo;13.94527778;42.34611111;323;Catignano ;Abruzzo;-0.8115124106407166
abruzzo_606;abruzzo;14.18305556;42.37694444;244;Chieti ;Abruzzo;-0.876912534236908
abruzzo_2045;abruzzo;13.61472222;42.49111111;685;Fano a Corno ;Abruzzo;-0.7514497637748718
abruzzo_2137;abruzzo;13.95277778;42.74805556;55;Giulianova ;Abruzzo;-0.9129052758216858
abruzzo_2213;abruzzo;13.79888889;42.08222222;904;Goriano Sicoli ;Abruzzo;-0.6838564872741699
abruzzo_1940;abruzzo;14.38444444;42.22583333;273;Lanciano ;Abruzzo;-0.876912534236908
abruzzo_2159;abruzzo;13.42861111;42.33416667;618;L'Aquila ;Abruzzo;-0.6602301597595215
abruzzo_1975;abruzzo;14.42805556;41.94222222;792;Montazzoli ;Abruzzo;-0.7870989441871643
abruzzo_2135;abruzzo;13.24138889;42.52611111;825;Montereale ;Abruzzo;-0.6442474126815796
abruzzo_2089;abruzzo;14.06666667;42.42611111;156;Moscufo ;Abruzzo;-0.8657842874526978
abruzzo_1540;abruzzo;14.2425;42.44972222;2;Pescara ;Abruzzo;-0.9171728491783142
aeronautica_6810;abruzzo;14.2;42.433;11;Pescara AM;Abruzzo;-0.9017858505249023
abruzzo_1707;abruzzo;14.05888889;41.88805556;1371;Pescocostanzo ;Abruzzo;-0.6843252778053284
abruzzo_2029;abruzzo;13.55472222;42.52361111;1126;Pietracamela ;Abruzzo;-0.7415784001350403
abruzzo_2078;abruzzo;14.055;42.62361111;5;Pineto ;Abruzzo;-0.9171728491783142
abruzzo_2073;abruzzo;13.76861111;42.60888889;136;Ponte Vomano ;Abruzzo;-0.8255438804626465
abruzzo_2281;abruzzo;13.96083333;42.17861111;430;Salle ;Abruzzo;-0.7549484372138977
abruzzo_2256;abruzzo;13.60277778;42.6475;734;Santo Stefano ;Abruzzo;-0.783576250076294
abruzzo_2258;abruzzo;13.91444444;42.06861111;365;Sulmona ;Abruzzo;-0.706326425075531
abruzzo_2;abruzzo;13.71722222;42.65472222;264;Teramo ;Abruzzo;-0.8197633624076843
abruzzo_2142;abruzzo;13.30166667;42.28861111;880;Tornimparte ;Abruzzo;-0.6129744648933411
abruzzo_1982;abruzzo;14.69833333;42.09972222;187;Vasto ;Abruzzo;-0.9076302647590637
abruzzo_2263;abruzzo;13.77944444;42.33361111;1119;Villa S.Lucia ;Abruzzo;-0.7632436752319336
basilicata_6;basilicata;16.0378;40.5894;794;Albano di Lucania ;Basilicata;-0.6308944821357727
basilicata_136;basilicata;16.45184177;40.49791106;492;Ferrandina ;Basilicata;-0.7663512229919434
basilicata_15;basilicata;16.275;40.6347;450;Grassano SP ;Basilicata;-0.6784167289733887
basilicata_44;basilicata;16.2461;40.7417;453;Irsina ;Basilicata;-0.6649877429008484
aeronautica_6853;basilicata;16.017;40.083;896;Latronico AM;Basilicata;-0.8022645711898804
basilicata_42;basilicata;16.6017;40.6694;389;Matera ;Basilicata;-0.7630072236061096
basilicata_41;basilicata;16.3306;40.0894;575;Noepoli ;Basilicata;-0.8147507905960083
basilicata_48;basilicata;15.8108;40.6328;669;Potenza ;Basilicata;-0.6449490189552307
basilicata_195;basilicata;15.802501;40.733056;859;San Nicola d'Avigliano ;Basilicata;-0.5990443825721741
basilicata_2;basilicata;16.6539;40.3925;21;Torre Accio ;Basilicata;-0.856070339679718
basilicata_39;basilicata;15.7867;40.2986;875;Tramutola ;Basilicata;-0.7966938018798828
bolzano_203;bolzano;11.31283145;46.49768516;246;Bolzano ;P.A. Bolzano;-0.34547552466392517
bolzano_129;bolzano;11.93148052;46.8042795;824;Brunico ;P.A. Bolzano;-0.3042725622653961
bolzano_23;bolzano;10.72507183;46.50906285;1896;Diga di Gioveretto Osservatore ;P.A. Bolzano;-0.21956932544708252
bolzano_79;bolzano;11.5246721;46.92499219;1415;Diga di Vizze Osservatore ;P.A. Bolzano;-0.1995454728603363
bolzano_58;bolzano;10.99013577;46.54187189;1282;Diga di Zoccolo - S. Valburga ;P.A. Bolzano;-0.2668033540248871
bolzano_94;bolzano;12.21915906;46.72997843;1219;Dobbiaco ;P.A. Bolzano;-0.36997243762016296
bolzano_176;bolzano;11.50595194;46.51340578;804;Fie' allo Sciliar ;P.A. Bolzano;-0.3691575825214386
bolzano_150;bolzano;11.7029428;46.88718005;1151;Fundres ;P.A. Bolzano;-0.23959356546401978
bolzano_135;bolzano;11.90707588;46.5836304;1398;La Villa in Badia Osservatore ;P.A. Bolzano;-0.39763036370277405
bolzano_49;bolzano;11.13656021;46.68805798;369;Merano - Quarazze ;P.A. Bolzano;-0.23776830732822418
bolzano_5;bolzano;10.5212676;46.70568911;1256;Monte Maria ;P.A. Bolzano;-0.10835548490285873
bolzano_30;bolzano;10.99117805;46.64766321;561;Naturno ;P.A. Bolzano;-0.22734026610851288
bolzano_206;bolzano;11.42685821;46.42048615;1416;Nova Ponente ;P.A. Bolzano;-0.39870062470436096
bolzano_39;bolzano;11.17808117;46.82249293;1118;Plata ;P.A. Bolzano;-0.1882021576166153
bolzano_110;bolzano;12.09912721;47.03658867;1515;Predoi ;P.A. Bolzano;-0.22549466788768768
bolzano_83;bolzano;11.30677415;46.90908292;1337;Ridanna ;P.A. Bolzano;-0.17795595526695251
bolzano_102;bolzano;12.24271916;46.83526049;1456;S. Maddalena in Casies ;P.A. Bolzano;-0.3299802541732788
bolzano_197;bolzano;11.3550613;46.64063165;976;Sarentino ;P.A. Bolzano;-0.2920333445072174
bolzano_166;bolzano;11.76842971;46.54555526;1713;Selva Gardena ;P.A. Bolzano;-0.3980511724948883
bolzano_223;bolzano;12.34996391;46.70305366;1490;Sesto ;P.A. Bolzano;-0.4046003818511963
bolzano_18;bolzano;10.78026981;46.62375473;684;Silandro ;P.A. Bolzano;-0.19253723323345184
bolzano_149;bolzano;11.78557637;46.83445756;1437;Terento ;P.A. Bolzano;-0.2749897241592407
bolzano_28;bolzano;10.84927965;46.73565796;1823;Vernago ;P.A. Bolzano;-0.16800780594348907
bolzano_77;bolzano;11.42939034;46.89782475;946;Vipiteno ;P.A. Bolzano;-0.20090456306934357
calabria_17;calabria;16.3935;39.48252778;746;Acri ;Calabria;-0.8179113268852234
calabria_376;calabria;16.46833333;39.92472222;675;Albidona ;Calabria;-0.8838419318199158
calabria_202;calabria;16.18055556;38.25972222;126;Antonimina ;Calabria;-0.8863988518714905
aeronautica_6863;calabria;15.883;39.583;485;Bonifati AM;Calabria;-0.911137580871582
calabria_146;calabria;16.59777778;38.81861111;20;Borgia - Roccelletta ;Calabria;-0.9171728491783142
calabria_84;calabria;16.45838889;39.28072222;1751;Botte Donato ;Calabria;-0.7681124806404114
calabria_14;calabria;16.42305556;39.31611111;1711;Camigliatello - Monte Curcio ;Calabria;-0.7831678986549377
calabria_217;calabria;16.05613889;37.92727778;61;Capo Spartivento ;Calabria;-0.9171728491783142
calabria_239;calabria;15.79955556;38.10336111;1230;Cardeto ;Calabria;-0.8610415458679199
calabria_26;calabria;16.25416667;39.76555556;199;Castrovillari ;Calabria;-0.8318211436271667
calabria_28;calabria;16.27191667;39.73308333;63;Castrovillari - Camerata ;Calabria;-0.8384824395179749
calabria_140;calabria;16.58583333;38.91083333;315;Catanzaro ;Calabria;-0.8790023922920227
calabria_156;calabria;16.36833333;38.74916667;949;Cenadi - Serralta ;Calabria;-0.8568200469017029
calabria_95;calabria;16.78333333;39.2425;596;Cerenzia ;Calabria;-0.796996533870697
calabria_348;calabria;15.96408333;39.535055560000004;417;Cetraro Superiore ;Calabria;-0.9043700695037842
calabria_160;calabria;16.40888889;38.67138889;551;Chiaravalle centrale ;Calabria;-0.8656074404716492
calabria_71;calabria;17.12611111;39.38416667;8;Ciro' Marina - Punta Alice ;Calabria;-0.9129052758216858
calabria_265;calabria;16.0775;38.35222222;407;Cittanova ;Calabria;-0.8425205945968628
calabria_2;calabria;16.26527778;39.28694444;269;Cosenza ;Calabria;-0.8402378559112549
calabria_60;calabria;16.72444444;39.51583333;321;Cropalati ;Calabria;-0.8749259114265442
calabria_108;calabria;17.13111111;39.08694444;1;Crotone ;Calabria;-0.9171728491783142
aeronautica_6867;calabria;17.067;39;161;Crotone AM;Calabria;-0.8830321431159973
calabria_107;calabria;17.02777778;39.0725;118;Crotone - Papanice ;Calabria;-0.8846718668937683
calabria_111;calabria;17.12611111;39.01222222;145;Crotone - Salica ;Calabria;-0.9036775827407837
calabria_186;calabria;16.30027778;38.486;880;Fabrizia ;Calabria;-0.8292979001998901
calabria_194;calabria;16.29333333;38.44222222;999;Fabrizia - Cassari ;Calabria;-0.8496963977813721
calabria_284;calabria;16.06833333;38.46805556;180;Feroleto della Chiesa ;Calabria;-0.8616942167282104
calabria_19;calabria;16.14083333;39.52027778;208;Fitterizzi ;Calabria;-0.8531590700149536
calabria_196;calabria;16.32972222;38.30111111;18;Gioiosa Ionica ;Calabria;-0.9171728491783142
calabria_112;calabria;17.0088;38.94305556;151;Isola Di Capo Rizzuto - Campolongo ;Calabria;-0.911137580871582
aeronautica_6870;calabria;16.25;38.9;15;Lamezia Terme AM;Calabria;-0.9043700695037842
calabria_286;calabria;16.18916667;38.37133333;674;Mammola - Limina C.c. ;Calabria;-0.8578856587409973
calabria_290;calabria;16.064808;38.613861;328;Mileto ;Calabria;-0.8659617900848389
calabria_177;calabria;16.55222222;38.45361111;64;Monasterace - Punta Stilo ;Calabria;-0.9086377024650574
calabria_184;calabria;16.31672222;38.51630556;885;Mongiana ;Calabria;-0.8197633624076843
calabria_10;calabria;16.13055556;39.40111111;436;Montalto Uffugo ;Calabria;-0.8790023922920227
aeronautica_6865;calabria;16.4;39.333;1720;Monte Scuro AM;Calabria;-0.7898585200309753
calabria_327;calabria;16.29944444;38.98555556;597;Nicastro - Bella ;Calabria;-0.8749259114265442
calabria_85;calabria;16.545;39.24333333;1307;Nocelle - Arvo ;Calabria;-0.7371231913566589
calabria_157;calabria;16.45286111;38.74919444;525;Palermiti ;Calabria;-0.8819814324378967
calabria_345;calabria;16.04208333;39.36727778;282;Paola ;Calabria;-0.9129052758216858
calabria_208;calabria;16.04444444;38.22222222;329;Plati' ;Calabria;-0.8565190434455872
aeronautica_6882;calabria;15.65;38.067;21;Reggio Calabria AM;Calabria;-0.9171728491783142
calabria_233;calabria;15.65094444;38.10786111;72;Reggio Calabria ;Calabria;-0.9129052758216858
calabria_220;calabria;15.90083333;38.04527778;719;Roccaforte Del Greco ;Calabria;-0.8652554154396057
calabria_338;calabria;16.32583333;39.18361111;665;Rogliano ;Calabria;-0.8217467069625854
calabria_121;calabria;16.92888889;39.10444444;212;San Mauro Marchesato ;Calabria;-0.8525925278663635
calabria_7;calabria;16.31361111;39.34555556;766;San Pietro in Guarano ;Calabria;-0.8172712326049805
calabria_34;calabria;16.02805556;39.66444444;384;San Sosti ;Calabria;-0.8521709442138672
calabria_255;calabria;15.96472222;38.25694444;448;Santa Cristina D'aspromonte ;Calabria;-0.859917163848877
calabria_213;calabria;16.08533333;38.10075;310;Sant'Agata del Bianco ;Calabria;-0.8915673494338989
calabria_162;calabria;16.5425;38.67555556;25;Satriano Marina ;Calabria;-0.9129052758216858
calabria_246;calabria;15.71972222;38.25166667;60;Scilla ;Calabria;-0.9171728491783142
calabria_164;calabria;16.31972222;38.56527778;926;Serra San Bruno ;Calabria;-0.8239673376083374
calabria_167;calabria;16.33805556;38.60194444;763;Spadola ;Calabria;-0.8356407284736633
calabria_215;calabria;16.0355;37.99986111;369;Staiti ;Calabria;-0.888545036315918
calabria_20;calabria;16.27277778;39.61722222;203;Tarsia ;Calabria;-0.8252462148666382
calabria_317;calabria;16.50994444;38.93955556;523;Tiriolo ;Calabria;-0.8507847785949707
calabria_18;calabria;16.21;39.49388889;93;Torano scalo ;Calabria;-0.8369922041893005
calabria_299;calabria;16.10638889;38.67722222;481;Vibo Valentia ;Calabria;-0.9001024961471558
calabria_380;calabria;16.49861111;39.795;0;Villapiana scalo ;Calabria;-0.9129052758216858
campania_3;campania;14.33361111;41.33916667;133;Alife ;Campania;-0.720678448677063
campania_5;campania;14.39444444;41.21805556;170;Alvignano ;Campania;-0.7324302196502686
campania_9;campania;15.42805556;40.55166667;245;Auletta ;Campania;-0.7434029579162598
campania_11;campania;15.07444444;40.82722222;893;Bagnoli Irpino ;Campania;-0.7902883887290955
campania_12;campania;14.97555556;40.61111111;69;Battipaglia ;Campania;-0.8790023922920227
campania_14;campania;14.76222222;41.14194444;117;Benevento ;Campania;-0.7015013694763184
campania_17;campania;15.24277778;40.84138889;722;Boiara ;Campania;-0.7384939193725586
campania_18;campania;13.4775;41.65222222;437;Boville Ernica ;Campania;-0.7380358576774597
aeronautica_6850;campania;15.283;40.017;185;Capo Palinuro AM;Campania;-0.9129052758216858
campania_20;campania;15.22083333;40.81611111;496;Caposele ;Campania;-0.7532175183296204
aeronautica_6847;campania;14.2;40.55;161;Capri AM;Campania;-0.9129052758216858
campania_23;campania;15.33777778;40.58166667;283;Castelluccio ;Campania;-0.7692161798477173
campania_98;campania;15.25194444;40.67583333;214;Contursi meteo ;Campania;-0.7778376340866089
aeronautica_6827;campania;14.067;41.05;10;Grazzanise AM;Campania;-0.868890643119812
campania_33;campania;14.10527778;41.0925;12;Grazzanise ;Campania;-0.8483601212501526
campania_39;campania;14.50527778;41.16722222;193;Melizzano ;Campania;-0.7428274750709534
campania_40;campania;14.75277778;40.77833333;141;Mercato S. Severino ;Campania;-0.8659617900848389
campania_43;campania;15.05027778;40.84777778;499;Montella ;Campania;-0.7916593551635742
campania_46;campania;15.00361111;40.91416667;815;Montemarano ;Campania;-0.7773808836936951
aeronautica_6844;campania;14.3;40.85;72;Napoli/Capodichino AM;Campania;-0.9129052758216858
campania_54;campania;14.83472222;41.14805556;139;Paduli ;Campania;-0.6909505128860474
campania_56;campania;15.0325;40.54416667;20;Persano Sele ;Campania;-0.876912534236908
campania_59;campania;14.4925;40.75666667;25;Pompei ;Campania;-0.9051023125648499
campania_70;campania;14.23638889;41.35333333;135;S. Angelo D'Alife ;Campania;-0.749863862991333
campania_76;campania;14.63222222;40.76388889;40;S. Mauro ;Campania;-0.8616942167282104
campania_77;campania;14.78694444;40.81833333;204;S. Pietro ;Campania;-0.844623863697052
campania_84;campania;15.20555556;40.73861111;613;Senerchia ;Campania;-0.7797459959983826
campania_87;campania;14.50166667;41.22194444;76;Sorgenti Grassano ;Campania;-0.7201231122016907
campania_92;campania;14.62583333;40.8475;839;Torriello ;Campania;-0.8387142419815063
aeronautica_6836;campania;15.233;41.05;1093;Trevico AM;Campania;-0.6738830208778381
emiliaromagna_25;emiliaromagna;10.96594;44.686929;28;Albareto ;Emilia Romagna;-0.5330663919448853
emiliaromagna_9013;emiliaromagna;12.0445;44.49303;7;Alfonsine ;Emilia Romagna;-0.8749259114265442
emiliaromagna_9015;emiliaromagna;11.19651;44.55209;36;Anzola Emilia ;Emilia Romagna;-0.6130942106246948
emiliaromagna_12653;emiliaromagna;9.431035;44.937114;347;Arcello ;Emilia Romagna;-0.6292451620101929
emiliaromagna_9036;emiliaromagna;9.62672;44.50747;527;Bedonia ;Emilia Romagna;-0.7843967080116272
emiliaromagna_9045;emiliaromagna;9.38367;44.75512;364;Bobbio ;Emilia Romagna;-0.715329110622406
emiliaromagna_12702;emiliaromagna;11.328789;44.500754;44;Bologna urbana ;Emilia Romagna;-0.6526513695716858
emiliaromagna_9062;emiliaromagna;10.03351;44.43902;849;Bosco Corniglio ;Emilia Romagna;-0.7523313164710999
emiliaromagna_9075;emiliaromagna;11.74716;43.87222;1034;Campigna ;Emilia Romagna;-0.643913984298706
emiliaromagna_43;emiliaromagna;12.275186;44.09216;101;Carpineta ;Emilia Romagna;-0.8483601212501526
emiliaromagna_26;emiliaromagna;11.030113;44.632484;32;Castelfranco Emilia ;Emilia Romagna;-0.5544280409812927
emiliaromagna_12820;emiliaromagna;12.240725;44.374338;2;Classe ;Emilia Romagna;-0.8872997760772705
emiliaromagna_9129;emiliaromagna;10.27118;44.34477;829;Collagna ;Emilia Romagna;-0.7511204481124878
emiliaromagna_39;emiliaromagna;11.832385;44.916933;2;Copparo ;Emilia Romagna;-0.770018458366394
emiliaromagna_41;emiliaromagna;10.773157;44.746098;34;Correggio ;Emilia Romagna;-0.5004981756210327
emiliaromagna_9146;emiliaromagna;11.88623;44.29127;34;Faenza ;Emilia Romagna;-0.765628457069397
emiliaromagna_14246;emiliaromagna;11.62114;44.8325;9;Ferrara urbana ;Emilia Romagna;-0.7320363521575928
emiliaromagna_9163;emiliaromagna;12.04086;44.21942;32;Forli' urbana ;Emilia Romagna;-0.8063798546791077
emiliaromagna_9167;emiliaromagna;10.57564;44.29576;1001;Frassinoro ;Emilia Romagna;-0.7084097862243652
emiliaromagna_9183;emiliaromagna;11.71264;44.34583;44;Imola ;Emilia Romagna;-0.7449293732643127
emiliaromagna_12;emiliaromagna;11.751273;44.335807;54;Imola-Mario Neri ;Emilia Romagna;-0.7542203664779663
emiliaromagna_9191;emiliaromagna;10.00852;44.4123;1315;Lagdei ;Emilia Romagna;-0.7658088207244873
emiliaromagna_9192;emiliaromagna;10.10205;44.3695;1255;Lago Ballano ;Emilia Romagna;-0.770328164100647
emiliaromagna_44;emiliaromagna;11.846004;44.557756;6;Lavezzola ;Emilia Romagna;-0.830866277217865
emiliaromagna_9200;emiliaromagna;10.34466;44.31683;803;Ligonchio ;Emilia Romagna;-0.7514497637748718
emiliaromagna_9210;emiliaromagna;12.28385;44.49094;0;Marina di Ravenna ;Emilia Romagna;-0.9171728491783142
emiliaromagna_9212;emiliaromagna;10.04744;44.47344;670;Marra ;Emilia Romagna;-0.7333195805549622
emiliaromagna_9217;emiliaromagna;9.80334;44.77068;420;Mignano Diga ;Emilia Romagna;-0.6472669839859009
emiliaromagna_9224;emiliaromagna;10.91571;44.65191;35;Modena urbana ;Emilia Romagna;-0.5160197615623474
emiliaromagna_9225;emiliaromagna;11.79617;44.15559;240;Modigliana ;Emilia Romagna;-0.718787431716919
emiliaromagna_9238;emiliaromagna;9.68637;44.4188;670;Montegroppo ;Emilia Romagna;-0.8104832172393799
emiliaromagna_9243;emiliaromagna;10.94203;44.27693;830;Montese ;Emilia Romagna;-0.618899405002594
emiliaromagna_9258;emiliaromagna;9.61001;44.54712;929;Nociveglia ;Emilia Romagna;-0.7711989283561707
emiliaromagna_9577;emiliaromagna;12.2938;43.8928;263;Novafeltria Marecchia ;Emilia Romagna;-0.7934128642082214
emiliaromagna_9263;emiliaromagna;10.31666;44.29697;1272;Ospitaletto ;Emilia Romagna;-0.7633028626441956
emiliaromagna_14354;emiliaromagna;10.33049;44.808;49;Parma urbana ;Emilia Romagna;-0.5526000261306763
emiliaromagna_9276;emiliaromagna;11.00554;44.11828;467;Pavana - diga ;Emilia Romagna;-0.6324893236160278
emiliaromagna_9277;emiliaromagna;10.82824;44.31958;687;Pavullo ;Emilia Romagna;-0.6371983885765076
emiliaromagna_9284;emiliaromagna;10.51632;44.23714;1228;Piandelagotti ;Emilia Romagna;-0.7449293732643127
emiliaromagna_13119;emiliaromagna;10.977288;44.154037;395;Porretta Terme ;Emilia Romagna;-0.6365161538124084
emiliaromagna_9320;emiliaromagna;10.63239;44.69007;59;Reggio Emilia urbana ;Emilia Romagna;-0.5475643873214722
emiliaromagna_9335;emiliaromagna;10.38134;44.51771;582;Roncovetro ;Emilia Romagna;-0.6633321642875671
emiliaromagna_37;emiliaromagna;11.145673;44.697763;19;S. Agata Bolognese ;Emilia Romagna;-0.5927240252494812
emiliaromagna_28;emiliaromagna;11.867947;44.450536;12;S. Agata sul Santerno ;Emilia Romagna;-0.8171800971031189
emiliaromagna_9588;emiliaromagna;11.6936;44.1512;437;San Cassiano Lamone ;Emilia Romagna;-0.6849910616874695
emiliaromagna_27;emiliaromagna;11.240967;44.442754;220;Sasso Marconi ;Emilia Romagna;-0.6211056709289551
emiliaromagna_9371;emiliaromagna;10.7687;44.23213;1005;Sestola ;Emilia Romagna;-0.6798704862594604
emiliaromagna_9387;emiliaromagna;11.04298;44.13445;479;Suviana ;Emilia Romagna;-0.6173160672187805
emiliaromagna_9414;emiliaromagna;10.46002;44.36253;661;Villaminozzo ;Emilia Romagna;-0.7097663879394531
aeronautica_6763;emilia-romagna;11.3;44.533;49;Bologna/Borgo Panigale AM;Emilia Romagna;-0.6461558938026428
aeronautica_6768;emilia-romagna;12.3;44.217;10;Cervia AM;Emilia Romagna;-0.8901822566986084
aeronautica_6762;emilia-romagna;11.617;44.833;10;Ferrara AM;Emilia Romagna;-0.7320363521575928
aeronautica_6758;emilia-romagna;10.7;44.2;2173;Monte Cimone AM;Emilia Romagna;-0.7071920037269592
aeronautica_6749;emilia-romagna;9.933;44.433;1040;Passo della Cisa AM;Emilia Romagna;-0.765628457069397
aeronautica_6720;emilia-romagna;9.733;44.917;138;Piacenza AM;Emilia Romagna;-0.6003351211547852
aeronautica_6766;emilia-romagna;12.3;44.45;6;Punta Marina AM;Emilia Romagna;-0.9129052758216858
aeronautica_6769;emilia-romagna;12.617;44.033;13;Rimini AM;Emilia Romagna;-0.9171728491783142
aeronautica_6694;friuli venezia giulia;12.6;46.033;128;Aviano AM;Friuli Venezia Giulia;-0.702856719493866
aeronautica_6735;friuli venezia giulia;13.483;45.817;12;Ronchi dei Legionari AM;Friuli Venezia Giulia;-0.8954123258590698
aeronautica_6697;friuli venezia giulia;13.583;46.5;778;Tarvisio AM;Friuli Venezia Giulia;-0.5842737555503845
aeronautica_6736;friuli venezia giulia;13.75;45.65;20;Trieste AM;Friuli Venezia Giulia;-0.9129052758216858
aeronautica_6700;friuli venezia giulia;13.033;45.983;53;Udine/Rivolto AM;Friuli Venezia Giulia;-0.8092105388641357
friuliveneziagiulia_2;friuliveneziagiulia;12.571028;46.193202;468;Barcis ;Friuli Venezia Giulia;-0.6425511240959167
friuliveneziagiulia_5;friuliveneziagiulia;13.081196;46.332764;230;Bordano ;Friuli Venezia Giulia;-0.651860773563385
friuliveneziagiulia_6;friuliveneziagiulia;13.764681;45.709385;275;Borgo Grotta Gigante ;Friuli Venezia Giulia;-0.9051023125648499
friuliveneziagiulia_13;friuliveneziagiulia;12.734044;46.254523;345;Chievolis ;Friuli Venezia Giulia;-0.6507304906845093
friuliveneziagiulia_14;friuliveneziagiulia;13.420014;46.080442;127;Cividale del Friuli ;Friuli Venezia Giulia;-0.7808102965354919
friuliveneziagiulia_20;friuliveneziagiulia;13.458865;45.714768;0;Fossalon ;Friuli Venezia Giulia;-0.9171728491783142
friuliveneziagiulia_21;friuliveneziagiulia;13.122088;46.261297;184;Gemona del Friuli ;Friuli Venezia Giulia;-0.6884286403656006
friuliveneziagiulia_24;friuliveneziagiulia;13.3945;45.6764;5;Grado ;Friuli Venezia Giulia;-0.9171728491783142
friuliveneziagiulia_27;friuliveneziagiulia;13.147078;45.701909;7;Lignano Sabbiadoro ;Friuli Venezia Giulia;-0.9171728491783142
friuliveneziagiulia_39;friuliveneziagiulia;12.681257;45.953618;23;Pordenone ;Friuli Venezia Giulia;-0.7455118894577026
friuliveneziagiulia_42;friuliveneziagiulia;13.486796;46.11426;160;San Pietro al Natisone ;Friuli Venezia Giulia;-0.7698329091072083
friuliveneziagiulia_47;friuliveneziagiulia;13.551886;46.510775;794;Tarvisio ;Friuli Venezia Giulia;-0.5796016454696655
friuliveneziagiulia_51;friuliveneziagiulia;13.752242;45.649996;1;Trieste Molo F.lli Bandiera ;Friuli Venezia Giulia;-0.9129052758216858
friuliveneziagiulia_52;friuliveneziagiulia;13.226672;46.035212;91;Udine S.o. ;Friuli Venezia Giulia;-0.7976042628288269
lazio_275;lazio;11.9086;42.1578;568;Allumiere ;Lazio;-0.8657842874526978
lazio_285;lazio;12.5369;41.6117;22;Ardea ;Lazio;-0.8990670442581177
lazio_329;lazio;12.0444;42.2542;313;Barbarano ;Lazio;-0.8083703517913818
lazio_453;lazio;11.9722;42.6533;352;Bolsena ;Lazio;-0.714743435382843
lazio_278;lazio;12.175;42.1019;214;Bracciano ;Lazio;-0.8416715264320374
aeronautica_6795;lazio;11.833;42.033;4;Civitavecchia AM;Lazio;-0.9171728491783142
lazio_276;lazio;11.7853;42.0967;7;Civitavecchia ;Lazio;-0.9171728491783142
lazio_333;lazio;12.4806;41.8986;19;Collegio Romano ;Lazio;-0.8172712326049805
lazio_334;lazio;12.6714;41.8097;245;Frascati ;Lazio;-0.8054794073104858
aeronautica_6821;lazio;13.3;41.633;185;Frosinone AM;Lazio;-0.7550045847892761
aeronautica_6814;lazio;12.733;42;89;Guidonia AM;Lazio;-0.725891649723053
lazio_289;lazio;12.9058;41.4714;17;Latina ;Lazio;-0.8863988518714905
aeronautica_6820;lazio;12.9;41.55;26;Latina AM;Lazio;-0.8509221076965332
lazio_281;lazio;12.9536;42.5786;929;Leonessa ;Lazio;-0.5580357313156128
lazio_380;lazio;12.8997;42.075;553;Licenza ;Lazio;-0.6576909422874451
lazio_273;lazio;11.7425;42.2569;50;Marta a Tarquinia ;Lazio;-0.8990670442581177
lazio_388;lazio;12.9928;42.4556;1594;Monte Terminillo ;Lazio;-0.5507315397262573
lazio_274;lazio;12.0228;42.53;516;Montefiascone ;Lazio;-0.7451409697532654
lazio_382;lazio;12.5067;42.1436;223;Morlupo ;Lazio;-0.7537738680839539
lazio_383;lazio;12.8814;41.8381;428;Palestrina ;Lazio;-0.7370726466178894
lazio_283;lazio;12.6953;42.27;353;Poggio Mirteto ;Lazio;-0.6634039282798767
aeronautica_6841;lazio;12.95;40.917;185;Ponza AM;Lazio;-0.9171728491783142
lazio_282;lazio;12.9419;42.2336;626;Posticciola ;Lazio;-0.5999616980552673
aeronautica_6822;lazio;12.45;41.65;21;Pratica Di Mare AM;Lazio;-0.9129052758216858
lazio_384;lazio;12.5039;42.1014;171;Riano ;Lazio;-0.7643718123435974
lazio_330;lazio;11.9289;42.3839;149;Rocca Respampani ;Lazio;-0.8129878044128418
aeronautica_6819;lazio;12.233;41.8;3;Roma Fiumicino AM;Lazio;-0.9129052758216858
lazio_240;lazio;12.5072;41.9039;56;Roma Macao ;Lazio;-0.808119535446167
lazio_375;lazio;12.4356;41.9356;111;Roma Monte Mario ;Lazio;-0.8255438804626465
aeronautica_6817;lazio;12.583;41.783;105;Roma/Ciampino AM;Lazio;-0.834311306476593
aeronautica_6815;lazio;12.5;41.95;24;Roma/Urbe AM;Lazio;-0.8026614785194397
aeronautica_6803;lazio;12.217;42.083;266;Vigna di Valle AM;Lazio;-0.8402378559112549
aeronautica_6797;lazio;12.05;42.433;308;Viterbo AM;Lazio;-0.7633028626441956
aeronautica_6747;liguria;8.117;44.05;49;Albenga AM;Lazio;-0.8898469805717468
